Unique_ID,Topology_Name,Angle_deg,f_TE_GHz,L_TE_nH,C_TE_fF,R_TE_ohm,f_TM_GHz,L_TM_nH,C_TM_fF,R_TM_ohm
ID831_10_R4.0_W0.02_Ang80,ID831_10_R4.0_W0.02.csv,80,17.5508,20.2531,4.06,23.383,17.2786,18.6867,4.5404,20.447
ID832_10_R4.0_W0.03_Ang0,ID832_10_R4.0_W0.03.csv,0,19.1336,13.3825,5.17,16.348,19.1114,13.3289,5.2031,16.1258
ID832_10_R4.0_W0.03_Ang20,ID832_10_R4.0_W0.03.csv,20,19.0792,13.8454,5.03,16.803,19.0497,13.5709,5.1434,16.2677
ID832_10_R4.0_W0.03_Ang40,ID832_10_R4.0_W0.03.csv,40,19.2424,14.6257,4.68,18.302,18.909,14.1654,5.0012,16.6029
ID832_10_R4.0_W0.03_Ang60,ID832_10_R4.0_W0.03.csv,60,19.2859,15.7108,4.33,19.225,18.6452,15.2059,4.7918,16.7582
ID832_10_R4.0_W0.03_Ang80,ID832_10_R4.0_W0.03.csv,80,18.2443,18.6821,4.07,19.548,17.8481,17.3607,4.5803,16.7704
ID833_10_R4.0_W0.04_Ang0,ID833_10_R4.0_W0.04.csv,0,19.792,12.1949,5.3,14.673,,,,
ID833_10_R4.0_W0.04_Ang20,ID833_10_R4.0_W0.04.csv,20,19.8348,12.567,5.12,14.17,19.8087,12.3625,5.2218,14.0203
ID833_10_R4.0_W0.04_Ang40,ID833_10_R4.0_W0.04.csv,40,19.7621,13.7164,4.73,15.903,19.4276,13.2986,5.0466,14.4208
ID833_10_R4.0_W0.04_Ang60,ID833_10_R4.0_W0.04.csv,60,19.5426,15.3369,4.32,16.267,19.0289,14.5352,4.8127,14.6337
ID833_10_R4.0_W0.04_Ang80,ID833_10_R4.0_W0.04.csv,80,18.8852,17.3031,4.1,17.096,18.389,16.2253,4.6167,14.6721
ID834_10_R4.0_W0.05_Ang0,ID834_10_R4.0_W0.05.csv,0,19.8711,12.1365,5.29,12.524,19.9058,12.1179,5.2754,12.5989
ID834_10_R4.0_W0.05_Ang20,ID834_10_R4.0_W0.05.csv,20,19.8192,12.5846,5.12,13.005,19.8273,12.357,5.2144,12.9256
ID834_10_R4.0_W0.05_Ang40,ID834_10_R4.0_W0.05.csv,40,19.9846,13.33,4.76,13.46,19.8253,12.713,5.0694,12.5257
ID834_10_R4.0_W0.05_Ang60,ID834_10_R4.0_W0.05.csv,60,,,,,19.5683,13.6558,4.8442,12.9619
ID834_10_R4.0_W0.05_Ang80,ID834_10_R4.0_W0.05.csv,80,19.5167,16.1072,4.13,15.441,18.8853,15.2356,4.6616,13.0558
ID835_10_R4.0_W0.06_Ang60,ID835_10_R4.0_W0.06.csv,60,,,,,19.9795,13.0935,4.85,12.033
ID835_10_R4.0_W0.06_Ang80,ID835_10_R4.0_W0.06.csv,80,,,,,19.3687,14.4228,4.68,11.934
ID836_10_R4.0_W0.07_Ang80,ID836_10_R4.0_W0.07.csv,80,,,,,19.843,13.7608,4.68,10.994
ID840_10_R5.0_W0.01_Ang0,ID840_10_R5.0_W0.01.csv,0,13.1896,24.6367,5.91,27.625,13.1992,24.6883,5.8891,27.5556
ID840_10_R5.0_W0.01_Ang20,ID840_10_R5.0_W0.01.csv,20,13.3734,24.1939,5.85,28.532,13.2513,24.1047,5.9844,27.6865
ID840_10_R5.0_W0.01_Ang40,ID840_10_R5.0_W0.01.csv,40,13.4039,25.6325,5.5,30.977,13.1876,24.8033,5.8722,28.4137
ID840_10_R5.0_W0.01_Ang60,ID840_10_R5.0_W0.01.csv,60,13.3514,27.0911,5.25,33.307,13.2376,25.3611,5.6997,28.9919
ID840_10_R5.0_W0.01_Ang80,ID840_10_R5.0_W0.01.csv,80,13.221,29.6569,4.89,32.793,12.8879,27.6652,5.5124,28.6563
ID841_10_R5.0_W0.0228_Ang0,ID841_10_R5.0_W0.0228.csv,0,14.0448,20.5854,6.24,20.607,14.0357,20.7038,6.2104,20.7387
ID841_10_R5.0_W0.0228_Ang20,ID841_10_R5.0_W0.0228.csv,20,13.953,21.762,5.98,20.484,13.8951,21.6005,6.0737,20.1508
ID841_10_R5.0_W0.0228_Ang40,ID841_10_R5.0_W0.0228.csv,40,14.0496,22.4325,5.72,22.495,13.9063,21.7669,6.0175,20.9299
ID841_10_R5.0_W0.0228_Ang60,ID841_10_R5.0_W0.0228.csv,60,14.0163,24.0411,5.36,24.025,13.8246,22.6779,5.8443,20.9893
ID841_10_R5.0_W0.0228_Ang80,ID841_10_R5.0_W0.0228.csv,80,13.8801,26.3853,4.98,24.071,13.5536,24.4573,5.638,20.8532
ID842_10_R5.0_W0.0356_Ang0,ID842_10_R5.0_W0.0356.csv,0,14.7346,18.4007,6.34,16.579,14.6351,18.4262,6.4182,16.3028
ID842_10_R5.0_W0.0356_Ang20,ID842_10_R5.0_W0.0356.csv,20,14.7602,18.9162,6.15,18.406,14.6218,18.5833,6.3756,17.2013
ID842_10_R5.0_W0.0356_Ang40,ID842_10_R5.0_W0.0356.csv,40,14.6956,20.2744,5.79,17.819,14.521,19.5959,6.1303,16.6952
ID842_10_R5.0_W0.0356_Ang60,ID842_10_R5.0_W0.0356.csv,60,14.5145,22.3937,5.37,18.941,14.2973,21.0191,5.8955,16.7137
ID842_10_R5.0_W0.0356_Ang80,ID842_10_R5.0_W0.0356.csv,80,14.4425,23.9559,5.07,19.756,14.1058,22.2364,5.7251,16.6918
ID843_10_R5.0_W0.0483_Ang0,ID843_10_R5.0_W0.0483.csv,0,15.1491,16.9357,6.52,14.089,15.097,16.9706,6.5488,14.133
ID843_10_R5.0_W0.0483_Ang20,ID843_10_R5.0_W0.0483.csv,20,15.1667,17.4281,6.32,14.568,15.1057,17.2731,6.4267,14.44
ID843_10_R5.0_W0.0483_Ang40,ID843_10_R5.0_W0.0483.csv,40,15.0084,19.2892,5.83,14.988,14.8329,18.6986,6.1572,14.1021
ID843_10_R5.0_W0.0483_Ang60,ID843_10_R5.0_W0.0483.csv,60,15.0026,20.3872,5.52,16.278,14.9245,19.0151,5.9805,14.7285
ID843_10_R5.0_W0.0483_Ang80,ID843_10_R5.0_W0.0483.csv,80,14.928,22.2389,5.11,16.963,14.5519,20.6785,5.7847,14.4212
ID844_10_R5.0_W0.0611_Ang0,ID844_10_R5.0_W0.0611.csv,0,15.4932,16.0377,6.58,12.373,15.5023,16.0459,6.5688,12.3402
ID844_10_R5.0_W0.0611_Ang20,ID844_10_R5.0_W0.0611.csv,20,15.5106,16.586,6.35,12.739,15.435,16.387,6.4882,12.5111
ID844_10_R5.0_W0.0611_Ang40,ID844_10_R5.0_W0.0611.csv,40,15.5478,17.3742,6.03,13.682,15.4401,16.7253,6.3528,12.7787
ID844_10_R5.0_W0.0611_Ang60,ID844_10_R5.0_W0.0611.csv,60,15.4279,19.4488,5.47,14.435,15.1623,18.3394,6.008,12.6442
ID844_10_R5.0_W0.0611_Ang80,ID844_10_R5.0_W0.0611.csv,80,15.3699,20.8099,5.15,14.927,14.9831,19.4084,5.8136,12.7052
ID845_10_R5.0_W0.0739_Ang0,ID845_10_R5.0_W0.0739.csv,0,16.0074,14.8167,6.67,11.122,15.9974,14.7849,6.6945,11.3075
ID845_10_R5.0_W0.0739_Ang20,ID845_10_R5.0_W0.0739.csv,20,15.9867,15.3146,6.47,11.444,15.915,15.1382,6.6062,11.1129
ID845_10_R5.0_W0.0739_Ang40,ID845_10_R5.0_W0.0739.csv,40,16.0691,16.2224,6.05,12.279,15.9274,15.548,6.4221,11.4639
ID845_10_R5.0_W0.0739_Ang60,ID845_10_R5.0_W0.0739.csv,60,15.8977,18.1196,5.53,12.972,15.6418,17.0759,6.0629,11.7824
ID845_10_R5.0_W0.0739_Ang80,ID845_10_R5.0_W0.0739.csv,80,15.8616,19.4099,5.19,13.762,15.4148,18.1087,5.8868,11.4329
ID846_10_R5.0_W0.0867_Ang0,ID846_10_R5.0_W0.0867.csv,0,16.4518,13.7333,6.81,10.147,16.437,13.7663,6.8105,10.1607
ID846_10_R5.0_W0.0867_Ang20,ID846_10_R5.0_W0.0867.csv,20,16.4503,14.1608,6.61,10.666,16.4382,13.8963,6.7458,10.3896
ID846_10_R5.0_W0.0867_Ang40,ID846_10_R5.0_W0.0867.csv,40,16.4182,15.4132,6.1,11.455,16.2378,14.9079,6.4442,10.5687
ID846_10_R5.0_W0.0867_Ang60,ID846_10_R5.0_W0.0867.csv,60,16.3807,16.8973,5.59,12.163,16.0345,16.0196,6.15,10.5647
ID846_10_R5.0_W0.0867_Ang80,ID846_10_R5.0_W0.0867.csv,80,16.3499,17.9413,5.28,12.474,15.9199,16.8887,5.9178,10.7881
ID847_10_R5_W0.0994_Ang0,ID847_10_R5_W0.0994.csv,0,16.1042,3.733,26.16,3.093,16.0899,3.7388,26.1701,3.0839
ID847_10_R5_W0.0994_Ang20,ID847_10_R5_W0.0994.csv,20,16.1154,3.8321,25.45,3.176,16.0324,3.7935,25.9775,3.0919
ID847_10_R5_W0.0994_Ang40,ID847_10_R5_W0.0994.csv,40,16.1472,4.0939,23.73,3.396,15.8882,3.9368,25.4885,3.1165
ID847_10_R5_W0.0994_Ang60,ID847_10_R5_W0.0994.csv,60,16.1896,4.41,21.91,3.672,15.7267,4.1048,24.9504,3.1464
ID847_10_R5_W0.0994_Ang80,ID847_10_R5_W0.0994.csv,80,16.2207,4.6319,20.78,3.872,15.6243,4.2132,24.6281,3.1661
ID848_10_R5_W0.1122_Ang0,ID848_10_R5_W0.1122.csv,0,16.5492,3.4809,26.57,2.992,,,,
ID848_10_R5_W0.1122_Ang20,ID848_10_R5_W0.1122.csv,20,16.5608,3.5792,25.8,3.077,,,,
ID848_10_R5_W0.1122_Ang40,ID848_10_R5_W0.1122.csv,40,16.5933,3.8335,24.0,3.302,,,,
ID848_10_R5_W0.1122_Ang60,ID848_10_R5_W0.1122.csv,60,16.6381,4.1438,22.08,3.587,,,,
ID848_10_R5_W0.1122_Ang80,ID848_10_R5_W0.1122.csv,80,16.6716,4.3595,20.9,3.839,,,,
ID849_10_R5_W0.125_Ang0,ID849_10_R5_W0.125.csv,0,16.9901,3.252,26.98,2.886,16.9667,3.27,26.9095,2.8327
ID849_10_R5_W0.125_Ang20,ID849_10_R5_W0.125.csv,20,17.0018,3.348,26.17,2.971,16.8961,3.3257,26.68,2.8391
ID849_10_R5_W0.125_Ang40,ID849_10_R5_W0.125.csv,40,17.0354,3.5983,24.26,3.197,16.7186,3.47,26.116,2.8606
ID849_10_R5_W0.125_Ang60,ID849_10_R5_W0.125.csv,60,17.0822,3.9051,22.23,3.483,16.5214,3.642,25.4807,2.8876
ID849_10_R5_W0.125_Ang80,ID849_10_R5_W0.125.csv,80,17.1169,4.1199,20.98,3.71,16.3967,3.751,25.1175,2.905
ID850_10_R6.0_W0.01_Ang0,ID850_10_R6.0_W0.01.csv,0,11.0503,29.547,7.02,29.512,10.9884,29.8311,7.0324,29.5978
ID850_10_R6.0_W0.01_Ang20,ID850_10_R6.0_W0.01.csv,20,10.9461,30.9272,6.84,29.964,10.9455,30.553,6.9202,29.6829
ID850_10_R6.0_W0.01_Ang40,ID850_10_R6.0_W0.01.csv,40,10.9374,32.6867,6.48,31.776,10.8826,31.705,6.746,30.14
ID850_10_R6.0_W0.01_Ang60,ID850_10_R6.0_W0.01.csv,60,10.8945,34.6044,6.17,33.779,10.8499,32.6819,6.5839,30.7911
ID850_10_R6.0_W0.01_Ang80,ID850_10_R6.0_W0.01.csv,80,11.0796,35.5097,5.81,36.429,10.736,33.5671,6.547,30.9036
ID851_10_R6.0_W0.0256_Ang0,ID851_10_R6.0_W0.0256.csv,0,11.548,26.5949,7.14,20.123,11.5186,26.7765,7.1299,20.0971
ID851_10_R6.0_W0.0256_Ang20,ID851_10_R6.0_W0.0256.csv,20,11.543,27.1377,7.01,20.41,11.5236,26.9022,7.0905,20.1106
ID851_10_R6.0_W0.0256_Ang40,ID851_10_R6.0_W0.0256.csv,40,11.5927,28.6115,6.59,21.783,11.4513,27.7745,6.9548,20.3896
ID851_10_R6.0_W0.0256_Ang60,ID851_10_R6.0_W0.0256.csv,60,11.5539,30.3372,6.25,24.653,11.4263,28.6627,6.7688,20.9363
ID851_10_R6.0_W0.0256_Ang80,ID851_10_R6.0_W0.0256.csv,80,11.6674,32.233,5.77,25.756,11.3026,29.8505,6.6425,21.2879
ID852_10_R6.0_W0.0411_Ang0,ID852_10_R6.0_W0.0411.csv,0,12.0537,23.7203,7.35,15.705,12.0414,23.7684,7.35,15.6831
ID852_10_R6.0_W0.0411_Ang20,ID852_10_R6.0_W0.0411.csv,20,12.0175,24.5492,7.14,16.066,12.0341,24.1321,7.248,15.8212
ID852_10_R6.0_W0.0411_Ang40,ID852_10_R6.0_W0.0411.csv,40,12.0321,25.9955,6.73,16.848,11.977,25.0064,7.0615,16.0175
ID852_10_R6.0_W0.0411_Ang60,ID852_10_R6.0_W0.0411.csv,60,12.0729,27.374,6.35,19.331,11.9055,26.1084,6.8448,16.6217
ID852_10_R6.0_W0.0411_Ang80,ID852_10_R6.0_W0.0411.csv,80,12.2751,28.6386,5.87,20.097,11.7938,26.745,6.8091,16.4439
ID853_10_R6.0_W0.0567_Ang0,ID853_10_R6.0_W0.0567.csv,0,12.589,21.0837,7.58,13.554,12.6037,21.1368,7.5441,13.4052
ID853_10_R6.0_W0.0567_Ang20,ID853_10_R6.0_W0.0567.csv,20,12.7912,20.7378,7.47,14.306,12.6871,20.585,7.6448,13.8235
ID853_10_R6.0_W0.0567_Ang40,ID853_10_R6.0_W0.0567.csv,40,12.4906,23.8638,6.8,14.556,12.3851,22.9446,7.1971,13.7739
ID853_10_R6.0_W0.0567_Ang60,ID853_10_R6.0_W0.0567.csv,60,12.5135,25.4844,6.35,16.069,12.2949,24.1646,6.9345,14.1783
ID853_10_R6.0_W0.0567_Ang80,ID853_10_R6.0_W0.0567.csv,80,12.6219,26.8487,5.92,16.946,12.156,25.1105,6.8266,13.9959
ID854_10_R6.0_W0.0722_Ang0,ID854_10_R6.0_W0.0722.csv,0,12.9018,19.8281,7.67,12.119,12.9733,19.7152,7.6337,12.1756
ID854_10_R6.0_W0.0722_Ang20,ID854_10_R6.0_W0.0722.csv,20,13.0276,19.7,7.58,12.623,12.9811,19.5374,7.694,12.2298
ID854_10_R6.0_W0.0722_Ang40,ID854_10_R6.0_W0.0722.csv,40,12.9574,21.6734,6.96,13.473,12.7592,21.1994,7.3396,12.3688
ID854_10_R6.0_W0.0722_Ang60,ID854_10_R6.0_W0.0722.csv,60,12.914,23.7396,6.4,14.072,12.6305,22.6143,7.0213,12.3043
ID854_10_R6.0_W0.0722_Ang80,ID854_10_R6.0_W0.0722.csv,80,13.0804,24.3811,6.07,15.652,12.5689,23.1158,6.9364,12.9686
ID855_10_R6.0_W0.0878_Ang0,ID855_10_R6.0_W0.0878.csv,0,13.4432,17.8468,7.85,11.26,13.4182,17.8417,7.8852,11.3187
ID855_10_R6.0_W0.0878_Ang20,ID855_10_R6.0_W0.0878.csv,20,13.4067,18.3357,7.69,11.222,13.3404,18.2489,7.7994,11.331
ID855_10_R6.0_W0.0878_Ang40,ID855_10_R6.0_W0.0878.csv,40,13.3574,20.3492,6.98,11.803,13.1327,19.7603,7.4325,10.9638
ID855_10_R6.0_W0.0878_Ang60,ID855_10_R6.0_W0.0878.csv,60,13.2942,22.0029,6.51,12.992,13.0199,21.0601,7.0952,11.3756
ID855_10_R6.0_W0.0878_Ang80,ID855_10_R6.0_W0.0878.csv,80,13.5421,22.7525,6.07,14.535,12.9602,21.7875,6.9216,11.7087
ID856_10_R6.0_W0.1033_Ang0,ID856_10_R6.0_W0.1033.csv,0,13.8169,16.522,8.03,10.085,13.8035,16.3101,8.1509,9.9139
ID856_10_R6.0_W0.1033_Ang20,ID856_10_R6.0_W0.1033.csv,20,13.7263,17.4444,7.71,10.212,13.6958,17.1836,7.8587,10.0573
ID856_10_R6.0_W0.1033_Ang40,ID856_10_R6.0_W0.1033.csv,40,13.9739,15.9737,8.12,29.716,14.0349,15.9287,8.0731,21.6396
ID856_10_R6.0_W0.1033_Ang60,ID856_10_R6.0_W0.1033.csv,60,13.8922,20.3086,6.46,12.059,13.3406,19.8055,7.1862,10.2679
ID856_10_R6.0_W0.1033_Ang80,ID856_10_R6.0_W0.1033.csv,80,13.7557,21.8194,6.14,12.767,13.2502,20.9526,6.8859,10.5734
ID857_10_R6.0_W0.1189_Ang0,ID857_10_R6.0_W0.1189.csv,0,14.2993,14.9393,8.29,9.8,14.292,15.0157,8.2586,9.7855
ID857_10_R6.0_W0.1189_Ang20,ID857_10_R6.0_W0.1189.csv,20,14.1443,15.9758,7.93,9.611,14.0797,15.8258,8.074,9.4518
ID857_10_R6.0_W0.1189_Ang40,ID857_10_R6.0_W0.1189.csv,40,14.1146,17.4251,7.3,10.506,14.0226,16.9326,7.6079,9.9136
ID857_10_R6.0_W0.1189_Ang60,ID857_10_R6.0_W0.1189.csv,60,14.2997,19.0602,6.5,11.39,13.6903,18.6907,7.2308,9.6906
ID857_10_R6.0_W0.1189_Ang80,ID857_10_R6.0_W0.1189.csv,80,14.1565,20.2712,6.24,11.703,13.5575,19.8865,6.9298,9.6295
ID858_10_R6.0_W0.1344_Ang0,ID858_10_R6.0_W0.1344.csv,0,14.6549,14.0595,8.39,8.858,14.5891,14.1056,8.4371,8.795
ID858_10_R6.0_W0.1344_Ang20,ID858_10_R6.0_W0.1344.csv,20,14.5893,14.5604,8.17,9.175,14.5373,14.3465,8.3546,9.1201
ID858_10_R6.0_W0.1344_Ang40,ID858_10_R6.0_W0.1344.csv,40,14.5969,16.029,7.42,9.964,14.4189,15.6852,7.7676,9.371
ID858_10_R6.0_W0.1344_Ang60,ID858_10_R6.0_W0.1344.csv,60,14.6095,18.2202,6.51,10.95,14.0591,17.7503,7.2197,9.0811
ID858_10_R6.0_W0.1344_Ang80,ID858_10_R6.0_W0.1344.csv,80,14.5305,19.3569,6.2,11.209,13.8722,19.197,6.8567,9.2217
ID859_10_R6.0_W0.15_Ang0,ID859_10_R6.0_W0.15.csv,0,15.0095,13.2647,8.48,8.324,15.0421,13.1667,8.5025,8.3116
ID859_10_R6.0_W0.15_Ang20,ID859_10_R6.0_W0.15.csv,20,15.0948,13.5609,8.2,8.688,15.1103,13.3516,8.3092,8.5383
ID859_10_R6.0_W0.15_Ang40,ID859_10_R6.0_W0.15.csv,40,14.9716,15.1408,7.46,9.187,14.7635,14.9433,7.777,8.5187
ID859_10_R6.0_W0.15_Ang60,ID859_10_R6.0_W0.15.csv,60,15.0564,17.0835,6.54,10.267,14.4396,16.9251,7.1779,8.6462
ID859_10_R6.0_W0.15_Ang80,ID859_10_R6.0_W0.15.csv,80,14.9973,18.2346,6.18,10.642,14.2062,18.433,6.8091,8.7475
ID860_10_R7_W0.01_Ang0,ID860_10_R7_W0.01.csv,0,1.5916,1717.0058,5.82,6912.496,1.8857,698.0039,10.2056,4451.8662
ID860_10_R7_W0.01_Ang20,ID860_10_R7_W0.01.csv,20,8.7839,11.2487,29.19,10.706,8.7581,11.1826,29.5308,10.5137
ID860_10_R7_W0.01_Ang40,ID860_10_R7_W0.01.csv,40,8.7964,11.7059,27.97,11.174,8.7223,11.3983,29.2103,10.5889
ID860_10_R7_W0.01_Ang60,ID860_10_R7_W0.01.csv,60,8.8119,12.26,26.61,11.758,8.6821,11.6579,28.8251,10.6692
ID860_10_R7_W0.01_Ang80,ID860_10_R7_W0.01.csv,80,8.8219,12.629,25.77,12.133,8.6566,11.8009,28.6441,10.7289
ID861_10_R7_W0.0283_Ang0,ID861_10_R7_W0.0283.csv,0,9.2724,9.6012,30.69,6.944,9.2663,9.6072,30.7065,6.9468
ID861_10_R7_W0.0283_Ang20,ID861_10_R7_W0.0283.csv,20,9.2778,9.7709,30.12,7.074,9.2488,9.6896,30.5603,6.9658
ID861_10_R7_W0.0283_Ang40,ID861_10_R7_W0.0283.csv,40,9.2922,10.2135,28.72,7.416,9.2048,9.9026,30.1896,7.0169
ID861_10_R7_W0.0283_Ang60,ID861_10_R7_W0.0283.csv,60,9.3101,10.7488,27.19,7.829,9.1552,10.1486,29.7782,7.0717
ID861_10_R7_W0.0283_Ang80,ID861_10_R7_W0.0283.csv,80,9.3226,11.102,26.25,8.144,9.1237,10.3119,29.5097,7.1088
ID862_10_R7_W0.0467_Ang0,ID862_10_R7_W0.0467.csv,0,9.6905,8.5252,31.64,5.536,9.6799,8.5493,31.6203,5.4713
ID862_10_R7_W0.0467_Ang20,ID862_10_R7_W0.0467.csv,20,9.6964,8.6878,31.01,5.649,9.6591,8.6295,31.4614,5.4886
ID862_10_R7_W0.0467_Ang40,ID862_10_R7_W0.0467.csv,40,9.7128,9.1165,29.45,5.949,9.6072,8.8392,31.0478,5.5307
ID862_10_R7_W0.0467_Ang60,ID862_10_R7_W0.0467.csv,60,9.7332,9.6295,27.77,6.318,9.5485,9.0847,30.5814,5.578
ID862_10_R7_W0.0467_Ang80,ID862_10_R7_W0.0467.csv,80,9.7477,9.9808,26.71,6.605,9.5111,9.2408,30.3018,5.606
ID863_10_R7_W0.065_Ang0,ID863_10_R7_W0.065.csv,0,10.0825,7.666,32.5,4.517,10.075,7.6715,32.5291,4.5027
ID863_10_R7_W0.065_Ang20,ID863_10_R7_W0.065.csv,20,10.089,7.8291,31.79,4.615,10.0508,7.7548,32.3351,4.515
ID863_10_R7_W0.065_Ang40,ID863_10_R7_W0.065.csv,40,10.1068,8.247,30.07,4.874,9.9897,7.9636,31.8732,4.5503
ID863_10_R7_W0.065_Ang60,ID863_10_R7_W0.065.csv,60,10.1293,8.7492,28.22,5.196,9.921,8.2089,31.3502,4.5916
ID863_10_R7_W0.065_Ang80,ID863_10_R7_W0.065.csv,80,10.1454,9.0918,27.07,5.437,9.8772,8.3586,31.0626,4.6176
ID864_10_R7_W0.0833_Ang0,ID864_10_R7_W0.0833.csv,0,10.2813,7.2786,32.92,4.135,10.2646,7.2961,32.9508,4.0963
ID864_10_R7_W0.0833_Ang20,ID864_10_R7_W0.0833.csv,20,10.2881,7.4359,32.18,4.229,10.2386,7.377,32.7556,4.107
ID864_10_R7_W0.0833_Ang40,ID864_10_R7_W0.0833.csv,40,10.3067,7.8477,30.38,4.476,10.1729,7.5838,32.2747,4.1384
ID864_10_R7_W0.0833_Ang60,ID864_10_R7_W0.0833.csv,60,10.3303,8.3435,28.45,4.783,10.0991,7.8255,31.7366,4.1751
ID864_10_R7_W0.0833_Ang80,ID864_10_R7_W0.0833.csv,80,10.3474,8.6743,27.27,5.003,10.052,7.9847,31.3962,4.1978
ID865_10_R7_W0.1017_Ang0,ID865_10_R7_W0.1017.csv,0,10.6622,6.6089,33.71,3.529,10.6434,6.6179,33.7877,3.4984
ID865_10_R7_W0.1017_Ang20,ID865_10_R7_W0.1017.csv,20,10.6694,6.762,32.91,3.613,10.6134,6.6978,33.5733,3.5117
ID865_10_R7_W0.1017_Ang40,ID865_10_R7_W0.1017.csv,40,10.6894,7.1636,30.95,3.837,10.538,6.9036,33.041,3.5435
ID865_10_R7_W0.1017_Ang60,ID865_10_R7_W0.1017.csv,60,10.7151,7.6475,28.85,4.119,10.4532,7.1457,32.441,3.58
ID865_10_R7_W0.1017_Ang80,ID865_10_R7_W0.1017.csv,80,10.7336,7.9835,27.54,4.328,10.3991,7.2987,32.0927,3.6036
ID866_10_R7_W0.12_Ang0,ID866_10_R7_W0.12.csv,0,11.0449,6.0168,34.51,3.148,11.0291,6.0232,34.573,3.1303
ID866_10_R7_W0.12_Ang20,ID866_10_R7_W0.12.csv,20,11.0525,6.1655,33.63,3.227,10.9945,6.1026,34.338,3.1399
ID866_10_R7_W0.12_Ang40,ID866_10_R7_W0.12.csv,40,11.0739,6.5563,31.51,3.441,10.9077,6.3085,33.7478,3.1673
ID866_10_R7_W0.12_Ang60,ID866_10_R7_W0.12.csv,60,11.1017,7.0329,29.22,3.707,10.8104,6.5512,33.0853,3.1983
ID866_10_R7_W0.12_Ang80,ID866_10_R7_W0.12.csv,80,11.1219,7.3618,27.82,3.914,10.7484,6.7095,32.6787,3.2179
ID867_10_R7.0_W0.1383_Ang0,ID867_10_R7.0_W0.1383.csv,0,12.1191,18.3014,9.42,9.244,12.0785,18.3332,9.4706,9.035
ID867_10_R7.0_W0.1383_Ang20,ID867_10_R7.0_W0.1383.csv,20,12.1036,18.8115,9.19,9.546,12.0548,18.6274,9.3576,9.3482
ID867_10_R7.0_W0.1383_Ang40,ID867_10_R7.0_W0.1383.csv,40,12.1393,20.4446,8.41,10.086,11.9171,19.9361,8.9467,9.1886
ID867_10_R7.0_W0.1383_Ang60,ID867_10_R7.0_W0.1383.csv,60,12.322,22.1934,7.52,13.15,11.779,21.2292,8.5998,10.4918
ID867_10_R7.0_W0.1383_Ang80,ID867_10_R7.0_W0.1383.csv,80,12.1421,24.0682,7.14,11.911,11.6056,23.3327,8.06,9.4482
ID868_10_R7.0_W0.1567_Ang0,ID868_10_R7.0_W0.1567.csv,0,12.5631,16.5038,9.72,8.732,12.4846,16.6875,9.7387,8.5512
ID868_10_R7.0_W0.1567_Ang20,ID868_10_R7.0_W0.1567.csv,20,12.4939,17.3695,9.34,9.017,12.548,16.9866,9.4707,8.7901
ID868_10_R7.0_W0.1567_Ang40,ID868_10_R7.0_W0.1567.csv,40,12.6396,18.2421,8.69,11.913,12.3154,18.1263,9.2137,10.2215
ID868_10_R7.0_W0.1567_Ang60,ID868_10_R7.0_W0.1567.csv,60,12.5491,21.1238,7.61,10.632,12.0727,20.6898,8.4,8.9238
ID868_10_R7.0_W0.1567_Ang80,ID868_10_R7.0_W0.1567.csv,80,12.5817,22.4476,7.13,11.116,11.9584,22.0156,8.0457,8.9499
ID869_10_R7.0_W0.175_Ang0,ID869_10_R7.0_W0.175.csv,0,12.878,15.6378,9.77,8.341,12.9074,15.6228,9.732,8.3423
ID869_10_R7.0_W0.175_Ang20,ID869_10_R7.0_W0.175.csv,20,12.8741,16.3367,9.35,8.589,12.9202,15.9534,9.5116,8.4703
ID869_10_R7.0_W0.175_Ang40,ID869_10_R7.0_W0.175.csv,40,12.8704,17.796,8.59,9.45,12.6007,17.6018,9.0634,8.5597
ID869_10_R7.0_W0.175_Ang60,ID869_10_R7.0_W0.175.csv,60,13.0226,19.2605,7.75,10.766,12.408,19.3482,8.5035,8.8182
ID869_10_R7.0_W0.175_Ang80,ID869_10_R7.0_W0.175.csv,80,12.9101,20.9832,7.24,10.95,12.2659,21.3549,7.8839,8.6983
ID870_10_R8_W0.01_Ang0,ID870_10_R8_W0.01.csv,0,7.6002,13.2565,33.08,11.063,7.5877,13.2802,33.1292,11.0299
ID870_10_R8_W0.01_Ang20,ID870_10_R8_W0.01.csv,20,7.6042,13.4639,32.54,11.245,7.5761,13.3798,32.9838,11.0548
ID870_10_R8_W0.01_Ang40,ID870_10_R8_W0.01.csv,40,7.6149,14.0,31.2,11.719,7.5468,13.6297,32.6312,11.1346
ID870_10_R8_W0.01_Ang60,ID870_10_R8_W0.01.csv,60,7.6279,14.6358,29.74,12.309,7.5136,13.9206,32.232,11.2227
ID870_10_R8_W0.01_Ang80,ID870_10_R8_W0.01.csv,80,7.637,15.0622,28.83,12.747,7.4928,14.0984,32.0026,11.277
ID871_10_R8_W0.0311_Ang0,ID871_10_R8_W0.0311.csv,0,8.0204,11.4921,34.26,7.477,8.0144,11.5168,34.2424,7.4745
ID871_10_R8_W0.0311_Ang20,ID871_10_R8_W0.0311.csv,20,8.025,11.6912,33.64,7.613,8.0001,11.6104,34.088,7.4922
ID871_10_R8_W0.0311_Ang40,ID871_10_R8_W0.0311.csv,40,8.0375,12.2077,32.12,7.959,7.964,11.8579,33.68,7.5461
